Code,PMG,Register,Scrape
NW2643,1,1,0
NW2644,0,1,0
NW2645,1,1,0
NW2646,1,1,0
NW2647,1,0,0
NW2648,1,0,0
NW2649,1,1,0
NW265,1,1,1
NW2650,1,1,0
NW2651,1,0,0
NW2652,0,1,0
NW2653,1,1,0
NW2654,0,0,1
NW2655,1,0,0
NW2656,0,1,0
NW2657,0,1,1
NW2658,0,1,1
NW2659,1,1,0
NW266,1,1,1
NW2660,1,0,0
NW2661,1,1,0
NW2662,1,0,0
NW2663,1,0,0
NW2664,1,1,0
NW2665,0,1,0
NW2666,1,1,0
NW2667,1,0,0
NW2668,0,1,0
NW2669,1,0,0
NW267,1,1,0
NW2672,0,1,0
NW2673,1,0,0
NW2674,1,1,0
NW2675,1,0,0
NW2677,1,1,0
NW2678,1,1,0
NW2679,1,1,0
NW268,1,1,0
NW2680,1,1,0
NW2681,1,1,0
NW2682,1,1,0
NW2683,1,1,0
NW2684,1,1,0
NW2685,0,1,0
NW2686,1,1,0
NW2687,1,1,0
NW2688,1,1,0
NW2689,1,1,0
NW269,1,1,0
NW2690,1,1,0
NW2691,1,1,0
NW2692,1,1,0
NW2693,1,1,0
NW2694,1,1,1
NW2695,0,1,0
NW2696,0,1,1
NW2697,1,1,0
NW2698,1,1,0
NW2699,0,1,0
NW27,1,1,0
NW270,1,1,0
NW2700,1,1,0
NW2701,1,1,0
NW2702,1,1,0
NW2703,1,1,0
NW2704,1,1,0
NW2705,1,1,1
NW2706,1,1,0
NW2707,1,1,0
NW2708,1,1,0
NW2709,1,1,0
NW271,1,1,0
NW2710,1,1,0
NW2711,0,1,0
NW2712,1,1,0
NW2713,1,1,0
NW2714,1,1,0
NW2715,1,1,0
NW2716,0,1,0
NW2717,0,1,0
NW2718,0,1,0
NW2719,0,1,0
NW272,1,1,1
NW2720,1,1,0
NW2721,0,1,0
NW2722,1,1,0
NW2723,1,1,0
NW2724,1,1,0
NW2725,0,1,0
NW2726,1,0,0
NW2728,1,1,0
NW2729,1,1,0
NW273,1,1,0
NW2730,1,1,0
NW2731,0,1,0
NW2732,1,1,0
NW2733,1,1,0
NW2734,1,1,0
NW2735,1,1,0
NW2736,1,1,0
NW2737,1,1,0
NW2738,1,1,0
NW2739,1,1,0
NW274,1,1,1
NW2740,1,1,0
NW2741,1,1,0
NW2742,1,1,0
NW2743,1,1,0
NW2744,1,1,0
NW2745,1,1,0
NW2746,0,1,0
NW2747,1,1,0
NW2748,1,0,0
NW2749,1,1,0
NW275,1,1,1
NW2750,1,1,0
NW2751,1,1,0
NW2752,1,1,0
NW2753,1,1,0
NW2754,1,1,0
NW2755,1,1,0
NW2756,1,1,0
NW2757,1,1,0
NW2758,1,1,0
NW2759,1,1,0
NW276,1,1,1
NW2760,1,1,0
NW2761,1,1,0
NW2762,1,1,0
NW2763,0,1,0
NW2764,0,1,0
NW2765,1,1,0
NW2766,1,1,0
NW2767,1,1,0
NW2768,1,1,0
NW2769,1,1,0
NW277,1,1,1
NW2770,1,1,0
NW2771,1,1,0
NW2772,1,1,0
NW2773,1,1,0
NW2774,0,1,0
NW2775,1,1,0
NW2776,1,1,0
NW2777,1,1,0
NW2778,1,1,0
NW2779,1,1,0
NW278,1,1,0
NW2780,1,1,0
NW2781,1,1,0
NW2782,0,1,0
NW2783,0,1,0
NW2784,1,1,0
NW2785,1,1,0
NW2786,1,1,0
NW2787,1,1,0
NW2788,1,1,0
NW2789,1,1,0
NW279,1,1,1
NW2790,1,1,0
NW2791,1,1,0
NW2792,1,1,0
NW2793,0,1,0
NW2794,1,1,0
NW2795,1,1,0
NW2796,1,1,0
NW2797,1,1,0
NW2798,1,1,0
NW2799,1,1,0
NW28,1,1,1
NW280,1,1,1
NW2800,1,1,0
NW2801,1,1,0
NW2802,1,0,0
NW2803,1,1,0
NW2804,1,1,0
NW2805,1,0,0
NW2806,1,1,0
NW2807,1,1,0
NW2808,1,1,0
NW2809,1,1,0
NW281,1,1,0
NW2810,1,1,0
NW2811,1,1,0
NW2812,1,1,0
NW2813,1,1,0
NW2814,1,1,0
NW2815,0,1,0
NW2816,1,1,0
NW2817,1,1,0
NW2818,0,1,0
NW2819,1,1,0
NW282,1,1,0
NW2820,1,1,0
NW2821,1,1,0
NW2822,1,1,0
NW2823,1,1,0
NW2824,0,1,0
NW2825,1,1,0
NW2826,1,1,0
NW2827,1,1,0
NW2828,1,1,0
NW2829,1,1,0
NW283,1,1,1
NW2830,1,1,0
NW2831,1,1,0
NW2832,1,1,0
NW2833,1,1,0
NW2834,1,1,0
NW2835,0,1,0
NW2836,1,1,0
NW2837,1,1,0
NW2838,1,1,0
NW2839,0,1,0
NW284,1,1,1
NW2840,1,1,0
NW2841,1,1,0
NW2842,1,1,0
NW2843,0,1,0
NW2844,1,1,0
NW2845,1,1,0
NW2846,1,1,0
NW2847,1,1,0
NW2848,1,1,0
NW2849,1,1,0
NW285,1,1,0
NW2850,1,1,0
NW2851,1,1,0
NW2852,1,1,0
NW2853,1,1,0
NW2854,1,1,0
NW2855,0,1,0
NW2856,1,0,0
NW2857,1,0,0
NW2858,1,1,0
NW2859,1,1,0
NW286,1,1,1
NW2860,1,1,0
NW2861,1,1,0
NW2862,1,1,0
NW2863,1,0,0
NW2864,1,1,0
NW2865,1,1,0
NW2866,1,1,0
NW2867,0,1,0
NW2868,1,1,0
NW2869,1,1,0
NW287,1,1,0
NW2870,1,0,0
NW2871,0,1,0
NW2872,1,1,0
NW2873,1,1,0
NW2874,1,1,0
NW2875,1,1,0
NW2876,1,1,0
NW2877,1,1,0
NW2878,1,1,0
NW2879,1,1,0
NW288,1,1,0
NW2880,1,1,0
NW2881,1,1,0
NW2882,0,1,0
NW2883,1,1,0
NW2884,1,1,0
NW2885,1,1,0
NW2886,0,1,0
NW2887,0,1,0
NW2888,1,0,0
NW289,1,1,0
NW2890,1,0,0
NW2891,1,1,0
NW2892,1,0,0
NW2893,1,0,0
NW2894,1,0,0
NW2895,1,1,0
NW2896,1,0,0
NW2897,1,1,0
NW2898,1,1,0
NW2899,1,1,0
NW29,1,1,0
NW290,1,1,1
NW2900,0,1,0
NW2901,1,1,0
NW2902,1,1,0
NW2903,1,1,0
NW2904,1,1,0
NW2905,1,1,0
NW2906,1,1,0
NW2907,1,1,0
NW2908,1,1,0
NW2909,1,1,0
NW291,1,1,0
NW2910,1,1,0
NW2911,1,1,0
NW2912,0,1,0
NW2913,1,1,0
NW2914,1,1,0
NW2915,1,1,0
NW2916,1,1,0
NW2917,1,1,0
NW2918,1,1,0
NW2919,1,1,0
NW292,1,1,0
NW2920,1,1,0
NW2921,1,1,0
NW2922,1,1,0
NW2923,1,1,0
NW2924,1,1,0
NW2925,1,1,0
NW2926,0,1,0
NW2927,1,1,0
NW2928,1,1,0
NW2929,1,1,0
NW293,1,1,1
NW2930,1,1,0
NW2931,1,1,0
NW2932,1,1,0
NW2933,0,1,0
NW2934,1,1,0
NW2935,1,1,0
NW2936,1,1,0
NW2937,1,1,0
NW2938,1,1,0
NW2939,1,1,0
NW294,1,1,0
NW2940,1,1,0
NW2941,1,1,0
NW2942,1,1,0
NW2943,1,1,0
NW2944,1,1,0
NW2945,1,1,0
NW2946,1,1,0
NW2947,1,1,0
NW2948,1,1,0
NW2949,1,1,0
NW295,1,1,1
NW2950,1,1,0
NW2951,1,1,0
NW2952,1,1,0
NW2953,1,1,0
NW2954,1,1,0
NW2955,1,1,0
NW2956,0,1,0
NW2957,1,1,0
NW2958,1,1,0
NW2959,1,1,0
NW296,1,1,1
NW2960,1,1,0
NW2961,1,1,0
NW2962,1,1,0
NW2963,1,1,0
NW2964,1,1,0
NW2965,1,1,0
NW2966,1,1,0
NW2967,0,1,0
NW2968,1,1,0
NW2969,1,0,0
NW297,1,1,0
NW2970,1,1,0
NW2971,1,1,0
NW2972,1,1,0
NW2973,1,1,0
NW2974,1,1,0
NW2975,1,1,0
NW2976,1,1,0
NW2977,0,1,0
NW2978,0,1,0
NW2979,1,1,0
NW298,1,1,1
NW2980,1,1,0
NW2981,0,1,0
NW2982,1,1,0
NW2983,1,0,0
NW2984,1,1,0
NW2985,1,1,0
NW2986,1,1,0
NW2987,1,1,0
NW2988,1,1,0
NW2989,1,1,0
NW299,1,1,0
NW2990,1,1,0
NW2991,1,1,0
NW2992,1,1,0
NW2993,1,1,0
NW2994,0,1,0
NW2995,0,1,0
NW2996,0,1,0
NW2997,1,1,0
NW2998,1,1,0
NW2999,1,1,0
NW3,1,1,1
NW30,1,1,0
NW300,1,1,1
NW3000,1,1,0
NW3001,1,1,0
NW3002,1,1,0
NW3003,1,1,0
NW3004,1,1,0
NW3005,1,1,0
NW3006,1,1,0
NW3007,1,0,0
NW3008,1,1,0
NW3009,1,1,0
NW301,1,1,1
NW3010,1,1,0
NW3011,0,1,0
NW3012,0,1,0
NW3013,1,1,0
NW3014,1,1,0
NW3015,1,1,0
NW3016,1,1,0
NW3017,1,1,0
NW3018,1,1,0
NW3019,0,1,0
NW302,0,1,1
NW3020,0,1,0
NW3021,1,1,0
NW3022,1,1,0
NW3023,1,1,0
NW3024,1,1,0
NW3025,1,1,0
NW3026,1,1,0
NW3027,1,1,0
NW3028,1,1,0
NW3029,1,1,0
NW303,1,1,1
NW3030,1,1,0
NW3031,1,1,0
NW3032,1,0,0
NW3033,1,1,0
NW3034,1,1,0
NW3035,1,1,0
NW3036,0,1,0
NW3037,0,1,0
NW3038,0,1,0
NW3039,0,1,0
NW304,1,1,0
NW3040,0,1,0
NW3041,1,1,0
NW3042,1,1,0
NW3043,1,1,0
NW3044,1,1,0
NW3045,1,1,0
NW3046,1,1,0
NW3047,1,1,0
NW3048,1,1,0
NW3049,1,1,0
NW305,1,1,1
NW3050,0,1,0
NW3051,0,1,0
NW3052,1,1,0
NW3053,1,1,0
NW3054,1,1,0
NW3055,1,1,0
NW3056,1,1,0
NW3057,1,1,0
NW3058,1,1,0
NW3059,1,1,0
NW306,1,1,1
NW3060,1,1,0
NW3061,1,1,0
NW3062,1,1,0
NW3063,1,1,0
NW3064,1,1,0
NW3065,1,1,0
NW3066,1,1,0
NW3067,1,1,0
NW3068,0,1,0
NW3069,1,1,0
NW307,1,1,0
NW3070,1,1,0
NW3071,1,1,0
NW3072,1,1,0
NW3073,1,1,0
NW3074,1,1,0
NW3075,1,1,0
NW3076,1,1,0
NW3077,1,1,0
NW3078,1,1,0
NW3079,1,1,0
NW308,1,1,1
NW3080,0,1,0
NW3081,1,1,0
NW3082,1,1,0
NW3083,0,1,0
NW3084,1,1,0
NW3085,1,1,0
NW3086,1,1,0
NW3087,1,1,0
NW3088,1,1,0
NW3089,1,1,0
NW309,1,1,0
NW3090,0,1,0
NW3091,1,1,0
NW3092,1,1,0
NW3093,1,1,0
NW3094,1,1,0
NW3095,1,1,0
NW3096,1,1,0
NW3097,1,1,0
NW3098,1,1,0
NW3099,1,1,0
NW31,1,1,0
NW310,1,1,0
NW3100,1,1,0
NW3101,0,1,0
NW3102,1,0,0
NW3103,1,0,0
NW3104,1,0,0
NW3105,1,0,0
NW3106,1,0,0
NW3108,1,0,0
NW3109,1,0,0
NW311,1,1,0
NW3110,1,0,0
NW3111,1,0,0
NW3112,1,0,0
NW3113,1,0,0
NW3114,1,0,0
NW3115,1,0,0
NW3116,1,0,0
NW3117,1,0,0
NW3118,1,0,0
NW3119,1,0,0
NW312,1,1,1
NW3120,1,0,0
NW3121,1,0,0
NW3122,1,0,0
NW3123,1,0,0
NW3124,1,0,0
NW3125,1,0,0
NW3126,1,0,0
NW3127,1,0,0
NW3128,1,0,0
NW3129,1,0,0
NW313,1,1,1
NW3130,1,0,0
NW3131,1,0,0
NW3132,1,0,0
NW3133,1,0,0
NW3134,1,0,0
NW3135,1,0,0
NW3136,1,0,0
NW3137,1,0,0
NW3138,1,0,0
NW3139,1,0,0
NW314,0,1,1
NW3140,1,0,0
NW3141,1,0,0
NW3142,1,0,0
NW3143,1,0,0
NW3144,1,0,0
NW3145,1,0,0
NW3147,1,0,0
NW3148,1,0,0
NW3149,1,0,0
NW315,0,1,1
NW3150,1,0,0
NW3151,1,0,0
NW3154,1,0,0
NW3155,1,0,0
NW316,1,1,1
NW3160,1,0,0
NW3161,1,0,0
NW3162,1,0,0
NW3163,1,0,0
NW3164,1,1,0
NW3165,0,1,0
NW3166,0,1,0
NW3167,1,1,0
NW3168,1,1,0
NW3169,1,1,0
NW317,1,1,0
NW3170,1,1,0
NW3171,1,1,0
NW3172,0,1,0
NW3173,0,1,0
NW3174,1,1,0
NW3176,1,1,0
NW3177,1,1,0
NW3178,1,1,0
NW3179,1,1,0
NW318,1,1,0
NW3180,1,1,0
NW3181,1,1,0
NW3182,1,0,0
NW3183,1,1,0
NW3184,1,0,0
NW3185,1,1,0
NW3186,1,1,0
NW3187,1,1,0
NW3188,1,0,0
NW3189,1,0,0
NW319,0,1,0
NW3190,1,1,0
NW3191,1,1,0
NW3192,1,0,0
NW3194,1,1,0
NW3195,1,1,0
NW3196,0,1,0
NW3197,1,0,0
NW3198,1,0,0
NW3199,1,0,0
NW32,1,1,0
NW320,0,1,0
NW3200,1,1,0
NW3201,1,1,0
NW3202,1,1,0
NW3203,0,1,0
NW3204,0,1,0
NW3205,1,1,0
NW3206,1,1,0
NW3207,1,1,0
NW3208,1,1,0
NW3209,1,1,0
NW321,1,1,0
NW3210,1,0,0
NW3211,1,1,0
NW3212,1,1,0
NW3213,1,1,0
NW3214,1,0,0
NW3215,0,1,0
NW3216,1,1,0
NW3217,1,1,0
NW3218,1,1,0
NW3219,1,1,0
NW322,1,1,1
NW3220,1,0,0
NW3221,1,0,0
NW3222,1,1,0
NW3223,1,1,0
NW3224,1,0,0
NW3225,1,1,0
NW3226,1,1,0
NW3227,1,1,0
NW3228,1,0,0
NW3229,1,0,0
NW323,1,1,0
NW3230,1,0,0
NW3231,1,0,0
NW3233,1,0,0
NW3234,1,0,0
NW3235,1,0,0
NW3236,1,0,0
NW3237,1,0,0
NW3238,1,0,0
NW3239,1,1,0
NW324,1,1,1
NW3240,1,1,0
NW3241,1,0,0
NW3242,1,1,0
NW3243,1,1,0
NW3244,0,1,0
NW3245,1,1,0
NW3246,1,1,0
NW3247,1,1,0
NW3248,1,1,0
NW3249,0,1,0
NW325,1,1,1
NW3250,1,1,0
NW3251,1,1,0
NW3252,1,1,0
NW3253,1,1,0
NW3254,1,1,0
NW3255,1,1,0
NW3256,1,1,0
NW3257,1,1,0
NW3258,1,1,0
NW3259,1,1,0
NW326,1,1,1
NW3260,1,0,0
NW3261,1,0,0
NW3262,1,1,0
NW3263,0,1,0
NW3264,1,0,0
NW3265,1,1,0
NW3266,1,1,0
NW3267,1,1,0
NW3268,1,1,0
NW3269,1,0,0
NW327,1,1,0
NW3270,1,1,0
NW3271,1,1,0
NW3272,1,1,0
NW3273,1,1,0
NW3274,1,1,0
NW3275,1,1,0
NW3276,1,0,0
NW3277,1,0,0
NW3278,1,1,0
NW3279,1,1,0
NW328,1,1,1
NW3280,1,0,0
NW3281,1,0,0
NW3282,1,1,0
NW3283,1,0,0
NW3284,1,0,0
NW3285,1,1,0
NW3286,0,1,0
NW3287,1,0,0
NW3288,1,1,0
NW3289,1,0,0
NW329,1,1,1
NW3290,1,0,0
NW3291,1,0,0
NW3292,1,1,0
NW3293,1,1,0
NW3294,1,1,0
NW3295,1,1,0
NW3296,0,1,0
NW3297,1,1,0
NW3298,1,1,0
NW3299,1,1,0
NW33,1,1,0
NW330,0,1,0
NW3300,1,1,0
NW3301,1,1,0
NW3302,1,1,0
NW3303,1,1,0
NW3304,1,1,0
NW3305,1,1,0
NW3306,1,1,0
NW3307,1,1,0
NW3308,0,1,0
NW3309,1,1,0
NW331,1,1,0
NW3310,1,1,0
NW3311,0,1,0
NW3312,1,1,0
NW3313,1,1,0
NW3314,1,1,0
NW3315,1,1,0
NW3316,1,1,0
NW3317,1,1,0
NW3318,1,1,0
NW3319,1,1,0
NW332,0,1,1
NW3320,1,1,0
NW3321,1,1,0
NW3322,1,1,0
NW3323,0,1,0
NW3324,1,1,0
NW3325,1,1,0
NW3326,1,1,0
NW3327,1,1,0
NW3328,1,1,0
NW3329,1,1,0
NW333,0,1,0
NW3330,1,1,0
NW3331,1,1,0
NW3332,0,1,0
NW3333,0,1,0
NW3334,1,1,0
NW3335,1,1,0
NW3336,1,1,0
NW3337,1,1,0
NW3338,1,1,0
NW3339,1,1,0
NW334,1,1,1
NW3340,1,1,0
NW3341,1,1,0
NW3342,1,1,0
NW3343,1,1,0
NW3344,1,1,0
NW3345,1,1,0
NW3346,1,1,0
NW3347,1,1,0
NW3348,1,1,0
NW3349,1,1,0
NW335,1,1,1
NW3350,1,1,0
NW3351,0,1,0
NW3352,1,1,0
NW3353,1,1,0
NW3354,1,1,0
NW3355,1,1,0
NW3356,1,1,0
NW3357,0,1,0
NW3358,0,1,0
NW3359,0,1,0
NW336,1,1,0
NW3360,1,1,0
NW3361,1,1,0
NW3362,1,1,0
NW3363,1,1,0
NW3364,1,1,0
NW3365,1,1,0
NW3366,1,1,0
NW3367,1,1,0
NW3368,1,1,0
NW3369,1,1,0
NW337,1,1,0
NW3370,1,1,0
NW3371,0,1,0
NW3372,1,1,0
NW3373,1,1,0
NW3374,1,1,0
NW3375,1,1,0
NW3376,1,1,0
NW3377,1,1,0
NW3378,1,1,0
NW3379,1,1,0
NW338,1,1,1
NW3380,1,1,0
NW3381,1,1,0
NW3382,1,1,0
NW3383,1,0,0
NW3384,1,1,0
NW3385,1,1,0
NW3386,1,1,0
NW3387,1,1,0
NW3388,1,1,0
NW3389,1,1,0
NW339,1,1,1
NW3390,1,1,0
NW3391,1,1,0
NW3392,1,1,0
NW3393,1,1,0
NW3394,0,1,0
NW3395,1,1,0
NW3396,1,1,0
NW3397,1,1,0
NW3398,1,1,0
NW3399,1,1,0
NW34,1,1,1
NW340,0,1,0
NW3400,1,1,0
NW3401,1,1,0
NW3402,1,1,0
NW3403,1,1,0
NW3404,1,1,0
NW3405,1,1,0
NW3406,1,1,0
NW3407,1,1,0
NW3408,1,1,0
NW3409,1,1,0
NW341,1,1,1
NW3410,1,1,0
NW3411,1,1,0
NW3412,1,1,0
NW3413,1,1,0
NW3414,1,1,0
NW3415,1,1,0
NW3416,1,1,0
NW3417,1,1,0
NW3418,1,1,0
NW3419,1,1,0
NW342,1,1,0
NW3420,1,1,0
NW3421,1,1,0
NW3422,1,1,0
NW3423,1,1,0
NW3424,1,1,0
NW3425,1,1,0
NW3426,1,1,0
NW3427,1,1,0
NW3428,1,1,0
NW3429,1,1,0
NW343,1,1,0
NW3430,1,1,0
NW3431,1,1,0
NW3432,1,1,0
NW3433,1,1,0
NW3434,1,1,0
NW3435,1,1,0
NW3436,1,0,0
NW3437,1,1,0
NW3438,0,1,0
NW3439,1,1,0
NW344,1,1,1
NW3440,1,1,0
NW3441,1,1,0
NW3442,1,1,0
NW3443,1,1,0
NW3444,0,1,0
NW3445,0,1,0
NW3446,0,1,0
NW3447,1,1,0
NW3448,1,1,0
NW3449,1,1,0
NW345,1,1,1
NW3450,1,1,0
NW3451,1,1,0
NW3452,1,1,0
NW3453,1,1,0
NW3454,1,1,0
NW3455,1,1,0
NW3456,1,1,0
NW3457,1,1,0
NW3458,1,1,0
NW3459,1,1,0
NW346,1,1,0
NW3460,1,1,0
NW3461,1,1,0
NW3462,1,1,0
NW3463,1,1,0
NW3464,1,1,0
NW3465,1,1,0
NW3466,0,1,0
NW3467,1,1,0
NW3468,1,1,0
NW3469,1,1,0
NW347,1,1,1
NW3470,1,1,0
NW3471,0,1,0
NW3472,1,0,0
NW3473,1,1,0
NW3474,1,1,0
NW3475,1,1,0
NW3476,1,1,0
NW3477,1,1,0
NW3478,1,1,0
NW3479,1,1,0
NW348,1,1,0
NW3480,1,0,0
NW3482,1,1,0
NW3483,1,1,0
NW3484,1,1,0
NW3485,1,1,0
NW3486,1,1,0
NW3487,1,1,0
NW3488,0,1,0
NW3489,1,1,0
NW349,1,1,0
NW3490,1,1,0
NW3491,1,1,0
NW3492,1,1,0
NW3493,1,1,0
NW3494,1,1,0
NW3495,1,1,0
NW3496,1,1,0
NW3497,1,1,0
NW3498,1,1,0
NW3499,1,1,0
NW35,1,1,0
NW350,1,1,1
NW3500,1,1,0
NW3501,1,1,0
NW3502,1,1,0
NW3503,1,1,0
NW3504,1,1,0
NW3505,1,1,0
NW3506,1,1,0
NW3507,1,1,0
NW3508,1,1,0
NW3509,1,1,0
NW351,1,1,0
NW3510,1,1,0
NW3511,1,1,0
NW3512,1,1,0
NW3513,1,1,0
NW3514,1,1,0
NW3515,1,1,0
NW3516,1,1,0
NW3517,1,1,0
NW3518,1,1,0
NW3519,1,1,0
NW352,1,1,1
NW3520,0,1,0
NW3521,1,1,0
NW3522,1,1,0
NW3523,1,1,0
NW3524,1,1,0
NW3525,1,1,0
NW3526,1,1,0
NW3527,1,1,0
NW3528,1,1,0
NW3529,1,1,0
NW353,1,1,1
NW3530,0,1,0
NW3531,0,1,0
NW3532,1,1,0
NW3533,1,1,0
NW3534,1,1,0
NW3535,1,1,0
NW3536,1,1,0
NW3537,1,1,0
NW3538,1,1,0
NW3539,1,1,0
NW354,1,1,1
NW3540,1,1,0
NW3541,1,1,0
NW3542,1,1,0
NW3543,1,1,0
NW3544,1,1,0
NW3545,1,1,0
NW3546,1,1,0
NW3547,1,1,0
NW3548,1,1,0
NW3549,1,1,0
NW355,1,1,0
NW3550,1,0,0
NW3551,0,1,0
NW3552,1,1,0
NW3553,1,0,0
NW3554,1,1,0
NW3555,1,1,0
NW3556,1,1,0
NW3557,1,1,0
NW3558,1,1,0
NW3559,1,1,0
NW356,0,1,0
NW3560,1,1,0
NW3561,1,1,0
NW3562,1,1,0
NW3563,1,1,0
NW3564,1,1,0
NW3565,1,1,0
NW3566,1,1,0
NW3567,1,1,0
NW3568,0,1,0
NW3569,1,1,0
NW357,1,1,0
NW3570,1,1,0
NW3571,1,1,0
NW3572,0,1,0
NW3573,1,0,0
NW3574,1,1,0
NW3575,1,1,0
NW3576,1,0,0
NW3577,1,0,0
NW3579,1,0,0
NW358,0,1,0
NW3580,1,0,0
NW3581,1,1,0
NW3582,1,0,0
NW3583,1,0,0
NW3584,1,0,0
NW3586,1,1,0
NW3587,1,1,0
NW3588,1,1,0
NW3589,1,1,0
NW359,1,1,0
NW3591,0,1,0
NW3592,1,1,0
NW3593,1,0,0
NW3594,1,0,0
NW3595,1,0,0
NW3596,1,0,0
NW3597,1,0,0
NW3598,1,1,0
NW3599,1,0,0
NW36,1,1,1
NW360,1,1,0
NW3600,1,1,0
NW3601,1,0,0
NW3602,1,1,0
NW3603,1,0,0
NW3604,1,1,0
NW3605,1,1,0
NW3606,1,1,0
NW3607,1,1,0
NW3608,1,1,0
NW3609,0,1,0
NW361,1,1,0
NW3610,1,1,0
NW3611,1,1,0
NW3612,1,0,0
NW3613,1,0,0
NW3614,1,0,0
NW3615,1,1,0
NW3616,1,0,0
NW3617,1,0,0
NW3618,0,1,0
NW3619,1,1,0
NW362,0,1,0
NW3620,1,1,0
NW3621,1,1,0
NW3622,1,0,0
NW3623,1,0,0
NW3624,1,0,0
NW3625,1,0,0
NW3626,1,1,0
NW3627,1,1,0
NW3628,1,1,0
NW3629,1,1,0
NW363,1,1,1
NW3630,1,0,0
NW3631,1,1,0
NW3632,1,1,0
NW3633,1,0,0
NW3634,1,0,0
NW3635,1,1,0
NW3636,1,0,0
NW3637,1,0,0
NW3638,1,0,0
NW3639,1,0,0
NW364,0,1,1
NW3640,1,1,0
NW3641,1,1,0
NW3642,1,1,0
NW3643,1,1,0
NW3644,1,0,0
NW3645,1,1,0
NW3646,1,0,0
NW3647,1,1,0
NW3648,1,1,0
NW3649,1,1,0
NW365,0,1,0
NW3650,1,1,0
NW3651,1,1,0
NW3652,1,1,0
NW3653,1,1,0
NW3654,1,1,0
NW3655,1,1,0
NW3656,1,1,0
NW3657,1,1,0
NW3658,1,1,0
NW3659,1,1,0
NW366,1,1,1
NW3660,1,1,0
NW3661,1,1,0
NW3662,1,1,0
NW3663,1,1,0
NW3664,1,1,0
NW3665,1,1,0
NW3666,0,1,0
NW3667,1,1,0
NW3668,1,1,0
NW3669,1,1,0
NW367,1,1,0
NW3670,1,1,0
NW3671,1,1,0
NW3672,1,1,0
NW3673,1,1,0
NW3674,1,1,0
NW3675,1,1,0
NW3676,1,1,0
NW3677,0,1,0
NW3678,1,1,0
NW3679,1,1,0
NW368,1,1,0
NW3680,1,1,0
NW3681,1,1,0
NW3682,1,1,0
NW3683,1,1,0
NW3684,1,1,0
NW3685,1,1,0
NW3686,1,1,0
NW3687,1,1,0
NW3688,1,1,0
NW3689,1,1,0
NW369,1,1,0
NW3690,1,1,0
NW3691,1,1,0
NW3692,1,1,0
NW3693,1,1,0
NW3694,0,1,0
NW3695,1,1,0
NW3696,1,1,0
NW3697,1,1,0
NW3698,1,1,0
NW3699,1,1,0
NW37,1,1,0
NW370,1,1,0
NW3700,1,1,0
NW3701,1,1,0
NW3702,1,1,0
NW3703,1,1,0
NW3704,1,1,0
NW3705,1,1,0
NW3706,0,1,0
NW3707,0,1,0
NW3708,1,1,0
NW3709,1,1,0
NW371,1,1,1
NW3710,1,1,0
NW3711,0,1,0
NW3712,1,1,0
NW3713,1,1,0
NW3714,1,1,0
NW3715,1,1,0
NW3716,1,1,0
NW3717,1,1,0
NW3718,1,1,0
NW3719,1,1,0
NW372,1,1,0
NW3720,1,1,0
NW3721,1,1,0
NW3722,1,1,0
NW3723,1,1,0
NW3724,1,1,0
NW3725,1,1,0
NW3726,1,1,0
NW3727,0,1,0
NW3728,1,1,0
NW3729,1,1,0
NW373,0,1,0
NW3730,1,1,0
NW3731,1,1,0
NW3732,1,1,0
NW3733,1,0,0
NW3734,1,1,0
NW3735,1,1,0
NW3736,1,1,0
NW3737,1,1,0
NW3738,1,1,0
NW3739,1,1,0
NW374,0,1,0
NW3740,1,1,0
NW3741,1,1,0
NW3742,1,1,0
NW3743,1,1,0
NW3744,1,1,0
NW3745,1,1,0
NW3746,0,1,0
NW3747,1,1,0
NW3748,1,1,0
NW3749,1,1,0
NW375,0,1,0
NW3750,1,1,0
NW3751,1,1,0
NW3752,1,1,0
NW3753,1,1,0
NW3754,1,1,0
NW3755,1,1,0
NW3756,1,1,0
NW3757,1,0,0
NW3758,0,1,0
NW3759,0,1,0
NW376,1,1,0
NW3760,1,1,0
NW3761,1,1,0
NW3762,1,1,0
NW3763,1,1,0
NW3764,0,1,0
NW3765,1,1,0
NW3766,1,1,0
NW3767,1,1,0
NW3768,1,1,0
NW3769,1,1,0
NW377,1,1,1
NW3770,1,1,0
NW3771,1,1,0
NW3772,1,1,0
NW3773,1,1,0
NW3774,1,1,0
NW3775,0,1,0
NW3776,1,1,0
NW3777,1,1,0
NW3778,1,1,0
NW3779,1,0,0
NW378,0,1,0
NW3780,1,1,0
NW3781,1,1,0
NW3782,1,1,0
NW3783,0,1,0
NW3784,1,1,0
NW3785,1,1,0
NW3786,1,1,0
NW3787,1,1,0
NW3788,1,1,0
NW3789,1,1,0
NW379,1,1,0
NW3790,0,1,0
NW3790.,1,0,0
NW3791,1,1,0
NW3792,1,1,0
NW3793,1,1,0
NW3794,1,1,0
NW3795,1,1,0
NW3796,1,1,0
NW3797,1,1,0
NW3798,1,1,0
NW3799,1,1,0
NW38,1,1,0
NW380,1,1,0
NW3800,1,1,0
NW3801,1,1,0
NW3802,1,1,0
NW3803,1,1,0
NW3804,1,1,0
NW3805,1,1,0
NW3806,1,1,0
NW3807,1,0,0
NW3808,1,1,0
NW3809,0,1,0
NW381,1,1,0
NW3810,1,1,0
NW3811,1,1,0
NW3812,1,1,0
NW3813,1,1,0
NW3814,1,1,0
