meeting_id,member_id,attendance,event_date,committee_id,actual_end_time,actual_start_time,scheduled_end_time,scheduled_start_time,party_id,actual_length,scheduled_length
41976,1296,P,05-11-2025,64,16:09,09:00,13:00,09:00,1,429,240
41976,274,AP,05-11-2025,64,16:09,09:00,13:00,09:00,1,429,240
41974,1012,P,05-11-2025,291,13:12,09:00,13:00,09:00,1,252,240
41974,1304,P,05-11-2025,291,13:12,09:00,13:00,09:00,2,252,240
41974,1361,P,05-11-2025,291,13:12,09:00,13:00,09:00,1,252,240
41974,1464,P,05-11-2025,291,13:12,09:00,13:00,09:00,2,252,240
41974,1494,P,05-11-2025,291,13:12,09:00,13:00,09:00,1,252,240
41974,1726,P,05-11-2025,291,13:12,09:00,13:00,09:00,1,252,240
41974,1758,P,05-11-2025,291,13:12,09:00,13:00,09:00,1,252,240
41974,926,P,05-11-2025,291,13:12,09:00,13:00,09:00,1,252,240
41974,1100,P,05-11-2025,291,13:12,09:00,13:00,09:00,1,252,240
41974,2039,P,05-11-2025,291,13:12,09:00,13:00,09:00,24,252,240
41974,2030,P,05-11-2025,291,13:12,09:00,13:00,09:00,1,252,240
41974,1936,P,05-11-2025,291,13:12,09:00,13:00,09:00,21,252,240
41974,1897,P,05-11-2025,291,13:12,09:00,13:00,09:00,2,252,240
41974,2363,P,05-11-2025,291,13:12,09:00,13:00,09:00,19,252,240
41974,2332,P,05-11-2025,291,13:12,09:00,13:00,09:00,19,252,240
41974,2111,P,05-11-2025,291,13:12,09:00,13:00,09:00,19,252,240
41974,2331,P,05-11-2025,291,13:12,09:00,13:00,09:00,19,252,240
41974,1880,P,05-11-2025,291,13:12,09:00,13:00,09:00,11,252,240
41974,2047,P,05-11-2025,291,13:12,09:00,13:00,09:00,2,252,240
41974,2077,P,05-11-2025,291,13:12,09:00,13:00,09:00,19,252,240
41972,2123,P,05-11-2025,391,19:27,10:04,18:00,10:00,19,563,480
41972,1402,AP,05-11-2025,391,19:27,10:04,18:00,10:00,1,563,480
41972,1144,P,05-11-2025,391,19:27,10:04,18:00,10:00,1,563,480
41972,911,AP,05-11-2025,391,19:27,10:04,18:00,10:00,8,563,480
41972,711,P,05-11-2025,391,19:27,10:04,18:00,10:00,11,563,480
41972,692,AP,05-11-2025,391,19:27,10:04,18:00,10:00,11,563,480
41972,494,P,05-11-2025,391,19:27,10:04,18:00,10:00,2,563,480
41972,336,L,05-11-2025,391,19:27,10:04,18:00,10:00,4,563,480
41972,238,P,05-11-2025,391,19:27,10:04,18:00,10:00,2,563,480
41972,1943,AP,05-11-2025,391,19:27,10:04,18:00,10:00,1,563,480
41972,1989,L,05-11-2025,391,19:27,10:04,18:00,10:00,20,563,480
41972,2003,P,05-11-2025,391,19:27,10:04,18:00,10:00,2,563,480
41972,2019,P,05-11-2025,391,19:27,10:04,18:00,10:00,2,563,480
41972,2022,P,05-11-2025,391,19:27,10:04,18:00,10:00,1,563,480
41972,2026,P,05-11-2025,391,19:27,10:04,18:00,10:00,1,563,480
41972,2043,L,05-11-2025,391,19:27,10:04,18:00,10:00,21,563,480
41972,2107,P,05-11-2025,391,19:27,10:04,18:00,10:00,19,563,480
41972,2327,P,05-11-2025,391,19:27,10:04,18:00,10:00,19,563,480
41971,2098,P,05-11-2025,63,11:37,09:30,12:30,09:30,19,127,180
41971,2091,P,05-11-2025,63,11:37,09:30,12:30,09:30,19,127,180
41971,2017,P,05-11-2025,63,11:37,09:30,12:30,09:30,2,127,180
41971,2009,P,05-11-2025,63,11:37,09:30,12:30,09:30,1,127,180
41971,2002,P,05-11-2025,63,11:37,09:30,12:30,09:30,1,127,180
41971,1998,P,05-11-2025,63,11:37,09:30,12:30,09:30,1,127,180
41971,1972,P,05-11-2025,63,11:37,09:30,12:30,09:30,4,127,180
41971,2134,A,05-11-2025,63,11:37,09:30,12:30,09:30,19,127,180
41971,621,P,05-11-2025,63,11:37,09:30,12:30,09:30,1,127,180
41971,1077,DE,05-11-2025,63,11:37,09:30,12:30,09:30,2,127,180
41971,1343,P,05-11-2025,63,11:37,09:30,12:30,09:30,11,127,180
41971,1357,P,05-11-2025,63,11:37,09:30,12:30,09:30,15,127,180
41971,1366,P,05-11-2025,63,11:37,09:30,12:30,09:30,8,127,180
41971,1938,P,05-11-2025,63,11:37,09:30,12:30,09:30,21,127,180
41964,2021,P,04-11-2025,26,11:32,09:30,12:30,09:30,1,122,180
41964,517,P,04-11-2025,26,11:32,09:30,12:30,09:30,2,122,180
41964,951,A,04-11-2025,26,11:32,09:30,12:30,09:30,15,122,180
41964,966,P,04-11-2025,26,11:32,09:30,12:30,09:30,1,122,180
41964,1070,AP,04-11-2025,26,11:32,09:30,12:30,09:30,1,122,180
41964,1084,L,04-11-2025,26,11:32,09:30,12:30,09:30,22,122,180
41964,1302,A,04-11-2025,26,11:32,09:30,12:30,09:30,2,122,180
41964,1366,P,04-11-2025,26,11:32,09:30,12:30,09:30,8,122,180
41964,1682,P,04-11-2025,26,11:32,09:30,12:30,09:30,1,122,180
41964,1775,P,04-11-2025,26,11:32,09:30,12:30,09:30,1,122,180
41964,1936,AP,04-11-2025,26,11:32,09:30,12:30,09:30,21,122,180
41964,1968,P,04-11-2025,26,11:32,09:30,12:30,09:30,11,122,180
41964,2131,A,04-11-2025,26,11:32,09:30,12:30,09:30,19,122,180
41964,2329,P,04-11-2025,26,11:32,09:30,12:30,09:30,19,122,180
41959,2123,A,04-11-2025,42,22:24,09:13,21:00,09:00,19,791,720
41959,2131,P,04-11-2025,42,22:24,09:13,21:00,09:00,19,791,720
41959,1990,P,04-11-2025,42,22:24,09:13,21:00,09:00,1,791,720
41959,1999,P,04-11-2025,42,22:24,09:13,21:00,09:00,22,791,720
41959,2021,P,04-11-2025,42,22:24,09:13,21:00,09:00,1,791,720
41959,2050,P,04-11-2025,42,22:24,09:13,21:00,09:00,6,791,720
41959,559,A,04-11-2025,42,22:24,09:13,21:00,09:00,11,791,720
41959,651,P,04-11-2025,42,22:24,09:13,21:00,09:00,2,791,720
41959,762,P,04-11-2025,42,22:24,09:13,21:00,09:00,2,791,720
41959,879,P,04-11-2025,42,22:24,09:13,21:00,09:00,1,791,720
41959,1937,P,04-11-2025,42,22:24,09:13,21:00,09:00,21,791,720
41959,1945,P,04-11-2025,42,22:24,09:13,21:00,09:00,1,791,720
41959,2081,P,04-11-2025,42,22:24,09:13,21:00,09:00,19,791,720
41958,1379,P,04-11-2025,23,10:59,09:35,12:30,09:30,1,84,180
41957,2361,P,04-11-2025,40,12:31,09:45,13:00,09:00,20,166,240
41957,2163,P,04-11-2025,40,12:31,09:45,13:00,09:00,1,166,240
41957,2108,P,04-11-2025,40,12:31,09:45,13:00,09:00,19,166,240
41957,2075,P,04-11-2025,40,12:31,09:45,13:00,09:00,19,166,240
41957,2043,A,04-11-2025,40,12:31,09:45,13:00,09:00,21,166,240
41957,2018,P,04-11-2025,40,12:31,09:45,13:00,09:00,2,166,240
41957,2015,P,04-11-2025,40,12:31,09:45,13:00,09:00,1,166,240
41957,1983,AP,04-11-2025,40,12:31,09:45,13:00,09:00,1,166,240
41957,1908,P,04-11-2025,40,12:31,09:45,13:00,09:00,11,166,240
41957,1753,P,04-11-2025,40,12:31,09:45,13:00,09:00,1,166,240
41957,1532,AP,04-11-2025,40,12:31,09:45,13:00,09:00,1,166,240
41957,1080,P,04-11-2025,40,12:31,09:45,13:00,09:00,2,166,240
41957,880,AP,04-11-2025,40,12:31,09:45,13:00,09:00,11,166,240
41957,60,L,04-11-2025,40,12:31,09:45,13:00,09:00,8,166,240
41958,2324,P,04-11-2025,23,10:59,09:35,12:30,09:30,1,84,180
41958,2091,P,04-11-2025,23,10:59,09:35,12:30,09:30,19,84,180
41958,2062,P,04-11-2025,23,10:59,09:35,12:30,09:30,2,84,180
41958,2014,P,04-11-2025,23,10:59,09:35,12:30,09:30,1,84,180
41958,1947,P,04-11-2025,23,10:59,09:35,12:30,09:30,1,84,180
41958,1845,P,04-11-2025,23,10:59,09:35,12:30,09:30,19,84,180
41958,1776,P,04-11-2025,23,10:59,09:35,12:30,09:30,4,84,180
41958,1328,P,04-11-2025,23,10:59,09:35,12:30,09:30,8,84,180
41958,855,P,04-11-2025,23,10:59,09:35,12:30,09:30,11,84,180
41958,482,P,04-11-2025,23,10:59,09:35,12:30,09:30,19,84,180
41958,421,P,04-11-2025,23,10:59,09:35,12:30,09:30,2,84,180
41953,1357,P,04-11-2025,58,11:00,09:30,13:00,09:00,15,90,240
41953,2367,AP,04-11-2025,58,11:00,09:30,13:00,09:00,1,90,240
41953,2123,AP,04-11-2025,58,11:00,09:30,13:00,09:00,19,90,240
41953,2122,P,04-11-2025,58,11:00,09:30,13:00,09:00,19,90,240
41953,2040,P,04-11-2025,58,11:00,09:30,13:00,09:00,1,90,240
41953,2019,DE,04-11-2025,58,11:00,09:30,13:00,09:00,2,90,240
41953,2015,AP,04-11-2025,58,11:00,09:30,13:00,09:00,1,90,240
41953,2011,P,04-11-2025,58,11:00,09:30,13:00,09:00,2,90,240
41953,2009,P,04-11-2025,58,11:00,09:30,13:00,09:00,1,90,240
41953,1983,AP,04-11-2025,58,11:00,09:30,13:00,09:00,1,90,240
41953,1972,P,04-11-2025,58,11:00,09:30,13:00,09:00,4,90,240
41953,1642,P,04-11-2025,58,11:00,09:30,13:00,09:00,1,90,240
41953,1321,P,04-11-2025,58,11:00,09:30,13:00,09:00,1,90,240
41953,492,AP,04-11-2025,58,11:00,09:30,13:00,09:00,1,90,240
41953,445,AP,04-11-2025,58,11:00,09:30,13:00,09:00,1,90,240
41953,238,P,04-11-2025,58,11:00,09:30,13:00,09:00,2,90,240
41953,65,P,04-11-2025,58,11:00,09:30,13:00,09:00,2,90,240
41955,2027,P,04-11-2025,94,13:05,09:00,,09:00,17,245,245
41955,2046,P,04-11-2025,94,13:05,09:00,,09:00,1,245,245
41956,1265,P,04-11-2025,9,12:41,10:00,13:00,10:00,1,161,180
41956,640,P,04-11-2025,9,12:41,10:00,13:00,10:00,11,161,180
41956,1362,AP,04-11-2025,9,12:41,10:00,13:00,10:00,16,161,180
41956,1845,P,04-11-2025,9,12:41,10:00,13:00,10:00,19,161,180
41956,2359,AP,04-11-2025,9,12:41,10:00,13:00,10:00,19,161,180
41956,1942,P,04-11-2025,9,12:41,10:00,13:00,10:00,1,161,180
41956,2362,P,04-11-2025,9,12:41,10:00,13:00,10:00,20,161,180
41956,2034,P,04-11-2025,9,12:41,10:00,13:00,10:00,2,161,180
41956,2058,AP,04-11-2025,9,12:41,10:00,13:00,10:00,1,161,180
41956,1329,P,04-11-2025,9,12:41,10:00,13:00,10:00,11,161,180
41956,2095,AP,04-11-2025,9,12:41,10:00,13:00,10:00,19,161,180
41956,2244,P,04-11-2025,9,12:41,10:00,13:00,10:00,1,161,180
41956,98,P,04-11-2025,9,12:41,10:00,13:00,10:00,1,161,180
41955,2358,P,04-11-2025,94,13:05,09:00,,09:00,19,245,245
41955,2338,AP,04-11-2025,94,13:05,09:00,,09:00,20,245,245
41955,2330,P,04-11-2025,94,13:05,09:00,,09:00,19,245,245
41955,2087,P,04-11-2025,94,13:05,09:00,,09:00,19,245,245
41955,2061,P,04-11-2025,94,13:05,09:00,,09:00,2,245,245
41956,1268,L,04-11-2025,9,12:41,10:00,13:00,10:00,2,161,180
41955,390,P,04-11-2025,94,13:05,09:00,,09:00,1,245,245
41955,728,AP,04-11-2025,94,13:05,09:00,,09:00,1,245,245
41955,740,P,04-11-2025,94,13:05,09:00,,09:00,2,245,245
41955,1726,P,04-11-2025,94,13:05,09:00,,09:00,1,245,245
41955,1844,P,04-11-2025,94,13:05,09:00,,09:00,11,245,245
41955,1914,P,04-11-2025,94,13:05,09:00,,09:00,20,245,245
41955,1991,P,04-11-2025,94,13:05,09:00,,09:00,1,245,245
41955,2008,P,04-11-2025,94,13:05,09:00,,09:00,1,245,245
41954,1480,AP,04-11-2025,111,11:57,09:00,13:00,09:00,1,177,240
41954,1839,P,04-11-2025,111,11:57,09:00,13:00,09:00,2,177,240
41954,1936,P,04-11-2025,111,11:57,09:00,13:00,09:00,21,177,240
41954,2120,P,04-11-2025,111,11:57,09:00,13:00,09:00,19,177,240
41954,2085,P,04-11-2025,111,11:57,09:00,13:00,09:00,19,177,240
41954,2030,P,04-11-2025,111,11:57,09:00,13:00,09:00,1,177,240
41954,2004,P,04-11-2025,111,11:57,09:00,13:00,09:00,1,177,240
41954,1994,AP,04-11-2025,111,11:57,09:00,13:00,09:00,1,177,240
41954,1985,P,04-11-2025,111,11:57,09:00,13:00,09:00,1,177,240
41954,471,P,04-11-2025,111,11:57,09:00,13:00,09:00,2,177,240
41954,580,P,04-11-2025,111,11:57,09:00,13:00,09:00,1,177,240
41954,949,P,04-11-2025,111,11:57,09:00,13:00,09:00,1,177,240
41954,1380,AP,04-11-2025,111,11:57,09:00,13:00,09:00,2,177,240
41952,2342,P,04-11-2025,3,12:42,09:30,13:00,09:30,19,192,210
41952,454,AP,04-11-2025,3,12:42,09:30,13:00,09:30,6,192,210
41952,444,P,04-11-2025,3,12:42,09:30,13:00,09:30,3,192,210
41952,804,P,04-11-2025,3,12:42,09:30,13:00,09:30,11,192,210
41952,861,P,04-11-2025,3,12:42,09:30,13:00,09:30,19,192,210
41952,959,P,04-11-2025,3,12:42,09:30,13:00,09:30,1,192,210
41952,1623,P,04-11-2025,3,12:42,09:30,13:00,09:30,1,192,210
41952,441,P,04-11-2025,3,12:42,09:30,13:00,09:30,2,192,210
41952,1642,P,04-11-2025,3,12:42,09:30,13:00,09:30,1,192,210
41952,1853,P,04-11-2025,3,12:42,09:30,13:00,09:30,2,192,210
41952,2007,P,04-11-2025,3,12:42,09:30,13:00,09:30,1,192,210
41952,2324,P,04-11-2025,3,12:42,09:30,13:00,09:30,1,192,210
41950,2268,A,04-11-2025,108,12:00,09:40,14:00,09:30,20,140,270
41950,83,P,04-11-2025,108,12:00,09:40,14:00,09:30,4,140,270
41950,475,P,04-11-2025,108,12:00,09:40,14:00,09:30,1,140,270
41950,512,AP,04-11-2025,108,12:00,09:40,14:00,09:30,2,140,270
41950,804,AP,04-11-2025,108,12:00,09:40,14:00,09:30,11,140,270
41950,1324,AP,04-11-2025,108,12:00,09:40,14:00,09:30,1,140,270
41950,1401,AP,04-11-2025,108,12:00,09:40,14:00,09:30,1,140,270
41950,1699,P,04-11-2025,108,12:00,09:40,14:00,09:30,11,140,270
41950,1750,P,04-11-2025,108,12:00,09:40,14:00,09:30,2,140,270
41950,2002,P,04-11-2025,108,12:00,09:40,14:00,09:30,1,140,270
41950,2012,P,04-11-2025,108,12:00,09:40,14:00,09:30,1,140,270
41950,2066,P,04-11-2025,108,12:00,09:40,14:00,09:30,2,140,270
41950,2093,P,04-11-2025,108,12:00,09:40,14:00,09:30,19,140,270
41950,2124,P,04-11-2025,108,12:00,09:40,14:00,09:30,19,140,270
41951,1759,AP,04-11-2025,24,12:10,09:10,12:00,09:00,1,180,180
41951,1715,P,04-11-2025,24,12:10,09:10,12:00,09:00,11,180,180
41951,1376,AP,04-11-2025,24,12:10,09:10,12:00,09:00,2,180,180
41951,1341,AP,04-11-2025,24,12:10,09:10,12:00,09:00,1,180,180
41951,1160,P,04-11-2025,24,12:10,09:10,12:00,09:00,1,180,180
41951,1144,AP,04-11-2025,24,12:10,09:10,12:00,09:00,1,180,180
41951,1777,A,04-11-2025,24,12:10,09:10,12:00,09:00,4,180,180
41951,1807,P,04-11-2025,24,12:10,09:10,12:00,09:00,2,180,180
41951,1937,P,04-11-2025,24,12:10,09:10,12:00,09:00,21,180,180
41951,2020,P,04-11-2025,24,12:10,09:10,12:00,09:00,2,180,180
41951,2063,P,04-11-2025,24,12:10,09:10,12:00,09:00,1,180,180
41951,2132,P,04-11-2025,24,12:10,09:10,12:00,09:00,19,180,180
41951,262,P,04-11-2025,24,12:10,09:10,12:00,09:00,1,180,180
41951,810,P,04-11-2025,24,12:10,09:10,12:00,09:00,1,180,180
41951,163,P,04-11-2025,24,12:10,09:10,12:00,09:00,19,180,180
41947,1909,P,04-11-2025,103,12:52,09:00,13:00,09:00,11,232,240
41947,2369,P,04-11-2025,103,12:52,09:00,13:00,09:00,4,232,240
41947,2342,P,04-11-2025,103,12:52,09:00,13:00,09:00,19,232,240
41947,2327,AP,04-11-2025,103,12:52,09:00,13:00,09:00,19,232,240
41947,2105,P,04-11-2025,103,12:52,09:00,13:00,09:00,19,232,240
41947,2036,P,04-11-2025,103,12:52,09:00,13:00,09:00,2,232,240
41947,2022,AP,04-11-2025,103,12:52,09:00,13:00,09:00,1,232,240
41947,1989,A,04-11-2025,103,12:52,09:00,13:00,09:00,20,232,240
41947,1935,P,04-11-2025,103,12:52,09:00,13:00,09:00,1,232,240
41947,594,AP,04-11-2025,103,12:52,09:00,13:00,09:00,2,232,240
41947,841,AP,04-11-2025,103,12:52,09:00,13:00,09:00,1,232,240
41947,957,P,04-11-2025,103,12:52,09:00,13:00,09:00,1,232,240
41947,1064,P,04-11-2025,103,12:52,09:00,13:00,09:00,2,232,240
41947,1273,P,04-11-2025,103,12:52,09:00,13:00,09:00,1,232,240
41947,1344,P,04-11-2025,103,12:52,09:00,13:00,09:00,1,232,240
41947,1729,A,04-11-2025,103,12:52,09:00,13:00,09:00,11,232,240
41947,1930,P,04-11-2025,103,12:52,09:00,13:00,09:00,1,232,240
41946,1426,L,04-11-2025,28,12:56,09:33,12:30,09:30,2,203,180
41946,583,A,04-11-2025,28,12:56,09:33,12:30,09:30,23,203,180
41946,638,P,04-11-2025,28,12:56,09:33,12:30,09:30,2,203,180
41946,903,P,04-11-2025,28,12:56,09:33,12:30,09:30,1,203,180
41946,1100,AP,04-11-2025,28,12:56,09:33,12:30,09:30,1,203,180
41946,1368,A,04-11-2025,28,12:56,09:33,12:30,09:30,4,203,180
41946,1383,P,04-11-2025,28,12:56,09:33,12:30,09:30,2,203,180
41946,1843,P,04-11-2025,28,12:56,09:33,12:30,09:30,11,203,180
41946,1944,P,04-11-2025,28,12:56,09:33,12:30,09:30,1,203,180
41946,1946,A,04-11-2025,28,12:56,09:33,12:30,09:30,1,203,180
41946,2024,P,04-11-2025,28,12:56,09:33,12:30,09:30,1,203,180
41946,2048,P,04-11-2025,28,12:56,09:33,12:30,09:30,11,203,180
41946,2049,AP,04-11-2025,28,12:56,09:33,12:30,09:30,2,203,180
41946,2059,P,04-11-2025,28,12:56,09:33,12:30,09:30,21,203,180
41946,2100,P,04-11-2025,28,12:56,09:33,12:30,09:30,19,203,180
41946,2103,A,04-11-2025,28,12:56,09:33,12:30,09:30,19,203,180
41946,2357,P,04-11-2025,28,12:56,09:33,12:30,09:30,19,203,180
41946,185,P,04-11-2025,28,12:56,09:33,12:30,09:30,1,203,180
41945,2327,L,04-11-2025,391,17:17,11:04,18:00,11:00,19,373,420
41945,238,P,04-11-2025,391,17:17,11:04,18:00,11:00,2,373,420
41945,336,P,04-11-2025,391,17:17,11:04,18:00,11:00,4,373,420
41945,494,P,04-11-2025,391,17:17,11:04,18:00,11:00,2,373,420
41945,692,AP,04-11-2025,391,17:17,11:04,18:00,11:00,11,373,420
41945,711,P,04-11-2025,391,17:17,11:04,18:00,11:00,11,373,420
41945,1144,P,04-11-2025,391,17:17,11:04,18:00,11:00,1,373,420
41945,1402,AP,04-11-2025,391,17:17,11:04,18:00,11:00,1,373,420
41945,1943,AP,04-11-2025,391,17:17,11:04,18:00,11:00,1,373,420
41945,1989,P,04-11-2025,391,17:17,11:04,18:00,11:00,20,373,420
41945,2003,P,04-11-2025,391,17:17,11:04,18:00,11:00,2,373,420
41945,2019,P,04-11-2025,391,17:17,11:04,18:00,11:00,2,373,420
41945,2022,P,04-11-2025,391,17:17,11:04,18:00,11:00,1,373,420
41945,2026,P,04-11-2025,391,17:17,11:04,18:00,11:00,1,373,420
41945,2043,P,04-11-2025,391,17:17,11:04,18:00,11:00,21,373,420
41945,2107,P,04-11-2025,391,17:17,11:04,18:00,11:00,19,373,420
41945,2123,P,04-11-2025,391,17:17,11:04,18:00,11:00,19,373,420
41944,2371,L,04-11-2025,98,12:23,10:15,13:00,10:00,11,128,180
41944,599,L,04-11-2025,98,12:23,10:15,13:00,10:00,1,128,180
41944,444,L,04-11-2025,98,12:23,10:15,13:00,10:00,3,128,180
41944,701,P,04-11-2025,98,12:23,10:15,13:00,10:00,2,128,180
41944,1290,P,04-11-2025,98,12:23,10:15,13:00,10:00,4,128,180
41944,1948,L,04-11-2025,98,12:23,10:15,13:00,10:00,1,128,180
41944,1959,P,04-11-2025,98,12:23,10:15,13:00,10:00,2,128,180
41944,2010,P,04-11-2025,98,12:23,10:15,13:00,10:00,1,128,180
41944,2029,L,04-11-2025,98,12:23,10:15,13:00,10:00,23,128,180
41944,2109,A,04-11-2025,98,12:23,10:15,13:00,10:00,19,128,180
41944,2331,P,04-11-2025,98,12:23,10:15,13:00,10:00,19,128,180
41944,51,P,04-11-2025,98,12:23,10:15,13:00,10:00,1,128,180
41941,2163,P,03-11-2025,86,21:54,09:00,18:00,09:00,1,774,540
41941,327,P,03-11-2025,86,21:54,09:00,18:00,09:00,3,774,540
41941,445,P,03-11-2025,86,21:54,09:00,18:00,09:00,1,774,540
41941,1084,P,03-11-2025,86,21:54,09:00,18:00,09:00,22,774,540
41941,2011,P,03-11-2025,86,21:54,09:00,18:00,09:00,2,774,540
41941,2015,P,03-11-2025,86,21:54,09:00,18:00,09:00,1,774,540
41941,2019,P,03-11-2025,86,21:54,09:00,18:00,09:00,2,774,540
41941,2043,P,03-11-2025,86,21:54,09:00,18:00,09:00,21,774,540
41941,2065,P,03-11-2025,86,21:54,09:00,18:00,09:00,1,774,540
41941,2123,P,03-11-2025,86,21:54,09:00,18:00,09:00,19,774,540
41941,2367,P,03-11-2025,86,21:54,09:00,18:00,09:00,1,774,540
41936,2123,P,31-10-2025,42,11:22,09:00,13:00,09:00,19,142,240
41936,651,L,31-10-2025,42,11:22,09:00,13:00,09:00,2,142,240
41936,762,P,31-10-2025,42,11:22,09:00,13:00,09:00,2,142,240
41936,879,P,31-10-2025,42,11:22,09:00,13:00,09:00,1,142,240
41936,1937,P,31-10-2025,42,11:22,09:00,13:00,09:00,21,142,240
41936,1945,P,31-10-2025,42,11:22,09:00,13:00,09:00,1,142,240
41936,1990,P,31-10-2025,42,11:22,09:00,13:00,09:00,1,142,240
41936,1999,P,31-10-2025,42,11:22,09:00,13:00,09:00,22,142,240
41936,2021,A,31-10-2025,42,11:22,09:00,13:00,09:00,1,142,240
41936,2050,A,31-10-2025,42,11:22,09:00,13:00,09:00,6,142,240
41936,2131,A,31-10-2025,42,11:22,09:00,13:00,09:00,19,142,240
41936,2132,P,31-10-2025,42,11:22,09:00,13:00,09:00,19,142,240
41935,1077,P,31-10-2025,392,15:36,15:01,,15:00,2,35,35
41935,1753,P,31-10-2025,392,15:36,15:01,,15:00,1,35,35
41935,1936,P,31-10-2025,392,15:36,15:01,,15:00,21,35,35
41935,2012,P,31-10-2025,392,15:36,15:01,,15:00,1,35,35
41935,2082,P,31-10-2025,392,15:36,15:01,,15:00,19,35,35
41935,599,P,31-10-2025,392,15:36,15:01,,15:00,1,35,35
41935,959,P,31-10-2025,392,15:36,15:01,,15:00,1,35,35
41934,1160,P,31-10-2025,24,10:00,09:00,14:00,09:00,1,60,300
41934,2132,A,31-10-2025,24,10:00,09:00,14:00,09:00,19,60,300
41934,2063,P,31-10-2025,24,10:00,09:00,14:00,09:00,1,60,300
41934,2020,L,31-10-2025,24,10:00,09:00,14:00,09:00,2,60,300
41934,1937,AP,31-10-2025,24,10:00,09:00,14:00,09:00,21,60,300
41934,1807,AP,31-10-2025,24,10:00,09:00,14:00,09:00,2,60,300
41934,1777,P,31-10-2025,24,10:00,09:00,14:00,09:00,4,60,300
41934,1729,P,31-10-2025,24,10:00,09:00,14:00,09:00,11,60,300
41934,1715,P,31-10-2025,24,10:00,09:00,14:00,09:00,11,60,300
41934,1376,P,31-10-2025,24,10:00,09:00,14:00,09:00,2,60,300
41934,1144,AP,31-10-2025,24,10:00,09:00,14:00,09:00,1,60,300
41934,810,P,31-10-2025,24,10:00,09:00,14:00,09:00,1,60,300
41934,262,DE,31-10-2025,24,10:00,09:00,14:00,09:00,1,60,300
41934,163,A,31-10-2025,24,10:00,09:00,14:00,09:00,19,60,300
41929,2132,P,30-10-2025,42,18:45,18:30,20:00,18:00,19,15,120
41929,651,P,30-10-2025,42,18:45,18:30,20:00,18:00,2,15,120
41929,2131,P,30-10-2025,42,18:45,18:30,20:00,18:00,19,15,120
41929,2050,P,30-10-2025,42,18:45,18:30,20:00,18:00,6,15,120
41929,1999,P,30-10-2025,42,18:45,18:30,20:00,18:00,22,15,120
41929,879,P,30-10-2025,42,18:45,18:30,20:00,18:00,1,15,120
41919,879,P,29-10-2025,42,21:22,09:00,18:00,09:00,1,742,540
41919,2132,P,29-10-2025,42,21:22,09:00,18:00,09:00,19,742,540
41919,1937,P,29-10-2025,42,21:22,09:00,18:00,09:00,21,742,540
41919,2131,P,29-10-2025,42,21:22,09:00,18:00,09:00,19,742,540
41919,2021,P,29-10-2025,42,21:22,09:00,18:00,09:00,1,742,540
41919,1999,P,29-10-2025,42,21:22,09:00,18:00,09:00,22,742,540
41919,1990,P,29-10-2025,42,21:22,09:00,18:00,09:00,1,742,540
41919,651,P,29-10-2025,42,21:22,09:00,18:00,09:00,2,742,540
41915,2331,P,29-10-2025,328,12:15,10:00,,10:00,19,135,135
41915,313,P,29-10-2025,328,12:15,10:00,,10:00,1,135,135
41915,438,L,29-10-2025,328,12:15,10:00,,10:00,1,135,135
41915,473,P,29-10-2025,328,12:15,10:00,,10:00,2,135,135
41915,1084,A,29-10-2025,328,12:15,10:00,,10:00,22,135,135
41915,1127,P,29-10-2025,328,12:15,10:00,,10:00,1,135,135
41915,1385,P,29-10-2025,328,12:15,10:00,,10:00,1,135,135
41915,1816,AP,29-10-2025,328,12:15,10:00,,10:00,1,135,135
41915,1845,P,29-10-2025,328,12:15,10:00,,10:00,19,135,135
41915,1930,P,29-10-2025,328,12:15,10:00,,10:00,1,135,135
41915,1935,P,29-10-2025,328,12:15,10:00,,10:00,1,135,135
41915,1971,AP,29-10-2025,328,12:15,10:00,,10:00,4,135,135
41915,2031,P,29-10-2025,328,12:15,10:00,,10:00,1,135,135
41915,2052,P,29-10-2025,328,12:15,10:00,,10:00,2,135,135
41915,2178,AP,29-10-2025,328,12:15,10:00,,10:00,21,135,135
41915,2329,P,29-10-2025,328,12:15,10:00,,10:00,19,135,135
41915,2345,P,29-10-2025,328,12:15,10:00,,10:00,11,135,135
41914,465,P,29-10-2025,62,13:05,09:00,,09:00,2,245,245
41914,638,DE,29-10-2025,62,13:05,09:00,,09:00,2,245,245
41914,769,P,29-10-2025,62,13:05,09:00,,09:00,11,245,245
41914,966,P,29-10-2025,62,13:05,09:00,,09:00,1,245,245
41914,1012,DE,29-10-2025,62,13:05,09:00,,09:00,1,245,245
41914,1272,P,29-10-2025,62,13:05,09:00,,09:00,8,245,245
41914,1316,P,29-10-2025,62,13:05,09:00,,09:00,1,245,245
41914,1400,P,29-10-2025,62,13:05,09:00,,09:00,1,245,245
41914,1494,AP,29-10-2025,62,13:05,09:00,,09:00,1,245,245
41914,2058,P,29-10-2025,62,13:05,09:00,,09:00,1,245,245
41914,2086,P,29-10-2025,62,13:05,09:00,,09:00,19,245,245
41914,2360,P,29-10-2025,62,13:05,09:00,,09:00,19,245,245
41914,2362,P,29-10-2025,62,13:05,09:00,,09:00,20,245,245
41913,818,P,29-10-2025,95,12:39,09:39,13:00,09:00,19,180,240
41913,336,P,29-10-2025,95,12:39,09:39,13:00,09:00,4,180,240
